iter	Passed	Remaining
1152	46056	553120
1153	46092	553033
1154	46127	552926
1155	46159	552800
1156	46196	552716
1157	46231	552616
1158	46265	552516
1159	46303	552445
1160	46337	552341
1161	46372	552241
1162	46407	552143
1163	46445	552079
1164	46480	551979
1165	46515	551887
1166	46552	551808
1167	46588	551726
1168	46628	551689
1169	46665	551605
1170	46701	551521
1171	46737	551435
1172	46773	551348
1173	46810	551275
1174	46846	551188
1175	46880	551086
1176	46916	550997
1177	46953	550922
1178	46989	550836
1179	47025	550759
1180	47061	550671
1181	47094	550547
1182	47130	550462
1183	47167	550391
1184	47203	550311
1185	47240	550231
1186	47275	550141
1187	47311	550052
1188	47348	549981
1189	47384	549896
1190	47419	549807
1191	47457	549739
1192	47491	549635
1193	47526	549540
1194	47562	549455
1195	47597	549362
1196	47633	549273
1197	47670	549204
1198	47705	549111
1199	47740	549017
1200	47776	548933
1201	47810	548830
1202	47845	548735
1203	47884	548677
1204	47918	548576
1205	47954	548493
1206	47989	548405
1207	48024	548303
1208	48060	548222
1209	48096	548145
1210	48132	548060
1211	48169	547985
1212	48204	547896
1213	48237	547783
1214	48275	547714
1215	48310	547629
1216	48345	547529
1217	48380	547441
1218	48416	547359
1219	48451	547259
1220	48484	547152
1221	48521	547081
1222	48556	546982
1223	48592	546901
1224	48630	546849
1225	48667	546772
1226	48703	546699
1227	48741	546630
1228	48775	546529
1229	48810	546433
1230	48845	546347
1231	48880	546256
1232	48916	546179
1233	48953	546106
1234	48988	546011
1235	49024	545937
1236	49061	545865
1237	49096	545770
1238	49131	545682
1239	49166	545592
1240	49201	545496
1241	49238	545427
1242	49275	545356
1243	49310	545267
1244	49346	545186
1245	49382	545114
1246	49419	545045
1247	49457	544988
1248	49493	544902
1249	49527	544805
1250	49562	544717
1251	49596	544613
1252	49633	544541
1253	49668	544447
1254	49702	544352
1255	49737	544259
1256	49773	544182
1257	49812	544136
1258	49848	544062
1259	49884	543981
1260	49920	543894
1261	49955	543808
1262	49989	543709
1263	50024	543619
1264	50061	543558
1265	50097	543470
1266	50132	543381
1267	50166	543290
1268	50202	543202
1269	50237	543122
1270	50280	543117
1271	50314	543021
1272	50350	542944
1273	50384	542839
1274	50417	542729
1275	50453	542657
1276	50489	542573
1277	50523	542476
1278	50562	542430
1279	50597	542341
1280	50632	542249
