iter	RMSE
5753	0.4482093341
5754	0.4482003567
5755	0.448189592
5756	0.4481735327
5757	0.4481580046
5758	0.4481509706
5759	0.4481326781
5760	0.4481197382
5761	0.4481056969
5762	0.4480899695
5763	0.4480682729
5764	0.4480593531
5765	0.4480421307
5766	0.448034474
5767	0.4480110194
5768	0.4479959149
5769	0.447989894
5770	0.4479788285
5771	0.4479682925
5772	0.4479522807
5773	0.4479448737
5774	0.4479255399
5775	0.4479115618
5776	0.4478987897
5777	0.4478794223
5778	0.4478738411
5779	0.4478658972
5780	0.4478546808
5781	0.4478448601
5782	0.4478339974
5783	0.4478280757
5784	0.4478163189
5785	0.4478064812
5786	0.4477947103
5787	0.4477808631
5788	0.4477684017
5789	0.4477571014
5790	0.4477445137
5791	0.4477320126
5792	0.4477112116
5793	0.4477036399
5794	0.4476840762
5795	0.447663312
5796	0.4476473277
5797	0.4476311437
5798	0.4476175172
5799	0.447605303
5800	0.4475882926
5801	0.4475687653
5802	0.4475549847
5803	0.4475415899
5804	0.447531228
5805	0.4475206487
5806	0.4475073516
5807	0.4474978256
5808	0.4474810706
5809	0.4474709075
5810	0.4474397995
5811	0.4474293905
5812	0.4474112168
5813	0.4474018624
5814	0.4473911422
5815	0.4473635703
5816	0.4473447502
5817	0.4473293863
5818	0.4473157048
5819	0.4472950145
5820	0.4472798772
5821	0.447272185
5822	0.4472569115
5823	0.4472443961
5824	0.447234759
5825	0.44722239
5826	0.4472057358
5827	0.447186747
5828	0.4471775515
5829	0.4471609417
5830	0.4471530669
5831	0.4471430801
5832	0.4471219687
5833	0.4471130549
5834	0.4470860098
5835	0.4470722498
5836	0.4470690674
5837	0.4470570139
5838	0.4470396596
5839	0.4470228795
5840	0.4470094533
5841	0.4469982086
5842	0.4469889711
5843	0.4469721113
5844	0.4469665588
5845	0.4469581404
5846	0.4469415447
5847	0.4469284588
5848	0.4469217065
5849	0.4469135148
5850	0.446896847
5851	0.4468807606
5852	0.4468696752
5853	0.4468541023
5854	0.4468421474
5855	0.4468234698
5856	0.4468083847
5857	0.4467909971
5858	0.446779413
5859	0.4467638501
5860	0.4467465244
5861	0.4467344471
5862	0.4467229712
5863	0.4467059039
5864	0.4466884164
5865	0.4466745782
5866	0.4466666856
5867	0.4466550236
5868	0.4466421144
5869	0.4466253476
5870	0.446614723
5871	0.4465970832
5872	0.4465831315
5873	0.4465732383
5874	0.4465613152
5875	0.4465488052
5876	0.4465425043
5877	0.4465334334
5878	0.4465188411
5879	0.4465063551
5880	0.4464948412
5881	0.4464868283
5882	0.4464767943
5883	0.4464642585
5884	0.4464437468
5885	0.4464268935
5886	0.4464151436
5887	0.4464028228
5888	0.4463923322
5889	0.4463845205
5890	0.4463742811
5891	0.4463646383
5892	0.4463447305
5893	0.4463241423
5894	0.4463060088
5895	0.4462954157
5896	0.446282382
5897	0.4462744395
5898	0.4462578281
5899	0.4462424969
5900	0.4462281521
5901	0.4462112721
5902	0.446199982
5903	0.446170936
5904	0.446151109
5905	0.4461291875
5906	0.4461182335
5907	0.4461031113
5908	0.4460824961
5909	0.4460722137
5910	0.4460591783
5911	0.4460495452
5912	0.4460334611
5913	0.4460207735
5914	0.4460117265
5915	0.4459942036
5916	0.4459812529
5917	0.4459638969
5918	0.4459433029
5919	0.445932048
5920	0.4459237505
5921	0.4459119011
5922	0.4458974513
5923	0.4458854016
5924	0.445865784
5925	0.4458514935
5926	0.4458395861
5927	0.4458275085
5928	0.4458051272
5929	0.4457935211
5930	0.4457771615
5931	0.4457715891
5932	0.4457608447
5933	0.4457469971
5934	0.4457304605
5935	0.4457144146
5936	0.4457044496
5937	0.4457009473
5938	0.4456886319
5939	0.4456790824
5940	0.4456687951
5941	0.4456547948
5942	0.4456345212
5943	0.445616806
5944	0.4456043211
5945	0.4455939153
5946	0.4455822985
5947	0.4455713363
5948	0.4455557627
5949	0.4455401775
5950	0.4455212673
5951	0.4455110567
5952	0.445503977
5953	0.4454865687
5954	0.4454802347
5955	0.445467855
5956	0.4454538345
5957	0.4454345747
5958	0.4454143969
5959	0.4453965391
5960	0.4453780458
5961	0.445370077
5962	0.4453574747
5963	0.4453421251
5964	0.4453287748
5965	0.445320752
5966	0.4453087852
5967	0.4452951816
5968	0.4452847181
5969	0.4452671695
5970	0.4452520516
5971	0.4452443501
5972	0.445233805
5973	0.4452189674
5974	0.4452026442
5975	0.4451866848
5976	0.4451803962
5977	0.4451716684
5978	0.445148677
5979	0.44513332
5980	0.4451184309
5981	0.4451049062
5982	0.445092602
5983	0.4450852261
5984	0.4450736588
5985	0.4450557826
5986	0.4450466994
5987	0.4450354939
5988	0.4450236502
5989	0.4449998444
5990	0.4449884835
5991	0.4449721614
5992	0.4449640453
5993	0.4449547411
5994	0.4449372484
5995	0.4449253699
5996	0.4449144517
5997	0.4448960351
5998	0.4448832299
5999	0.4448727831
6000	0.44485175
6001	0.4448471876
6002	0.4448385713
6003	0.4448274698
6004	0.4448117814
6005	0.4447904781
6006	0.4447725077
6007	0.4447669935
6008	0.4447523225
6009	0.4447366984
6010	0.4447178184
6011	0.4446991409
6012	0.4446838713
6013	0.4446661349
6014	0.4446593824
6015	0.4446481281
6016	0.4446390655
6017	0.4446226595
6018	0.4446095735
6019	0.4446049583
6020	0.4445971784
6021	0.444585397
6022	0.4445697156
6023	0.444554839
6024	0.4445346533
6025	0.4445270454
6026	0.4445203616
6027	0.4445103916
6028	0.4444975488
6029	0.4444842277
6030	0.4444659824
6031	0.4444545258
6032	0.4444438604
6033	0.4444301382
6034	0.4444184436
6035	0.4444083985
6036	0.4443934958
6037	0.4443826702
6038	0.4443645423
6039	0.444350032
6040	0.4443374204
6041	0.4443199219
6042	0.4443107692
6043	0.444302815
6044	0.4442901635
6045	0.4442788301
6046	0.4442687784
6047	0.4442549548
6048	0.4442469299
6049	0.4442407508
6050	0.4442270425
6051	0.4442083932
6052	0.4441955828
6053	0.4441807223
6054	0.4441703907
6055	0.444159878
6056	0.444148424
6057	0.444125204
6058	0.4441120172
6059	0.4441042353
6060	0.4440944217
6061	0.4440842576
6062	0.4440662547
6063	0.4440541919
6064	0.4440387258
6065	0.4440204943
6066	0.4440125533
6067	0.4440034513
6068	0.44398437
6069	0.4439685906
6070	0.4439580522
6071	0.4439464834
6072	0.4439363207
6073	0.4439243508
6074	0.4439142861
6075	0.4439054488
6076	0.4438905563
6077	0.4438775464
6078	0.4438620541
6079	0.4438476489
6080	0.4438293899
6081	0.4438171883
6082	0.4438111472
6083	0.4438006157
6084	0.443785718
6085	0.4437668879
6086	0.4437447819
6087	0.4437340828
6088	0.4437240812
6089	0.4437056407
6090	0.4436908818
6091	0.443675969
6092	0.4436647788
6093	0.4436507585
6094	0.4436372488
6095	0.4436173633
6096	0.4436059111
6097	0.443594704
6098	0.4435845805
6099	0.4435729485
6100	0.4435516992
6101	0.4435415745
6102	0.4435295665
6103	0.4435210192
6104	0.4435071464
6105	0.4434964588
6106	0.4434845262
6107	0.4434693308
6108	0.443459027
6109	0.443433926
6110	0.4434229368
6111	0.4434118362
6112	0.4434050447
6113	0.4433980758
6114	0.4433926684
6115	0.4433754935
6116	0.4433669643
6117	0.4433547616
6118	0.4433435608
6119	0.4433357619
6120	0.443319102
6121	0.4433089171
6122	0.4432951698
6123	0.4432817855
6124	0.4432618489
6125	0.4432570243
6126	0.443241911
6127	0.443222126
6128	0.4432034193
6129	0.4431874248
6130	0.4431737749
6131	0.4431624178
6132	0.4431525294
6133	0.4431406761
6134	0.443127568
6135	0.4431148619
6136	0.4430959001
6137	0.4430806416
6138	0.4430718453
6139	0.443057336
6140	0.4430358514
6141	0.4430269462
6142	0.4430162434
6143	0.4430067289
6144	0.4429856501
6145	0.4429750096
6146	0.4429655191
6147	0.4429445221
6148	0.4429370389
6149	0.4429208266
6150	0.4429059974
6151	0.4428942766
6152	0.4428781034
6153	0.442855649
6154	0.4428335755
6155	0.4428179413
6156	0.4428079954
6157	0.4427969193
6158	0.4427846124
6159	0.4427683508
6160	0.4427534958
6161	0.4427390823
6162	0.4427297843
6163	0.442718198
6164	0.4427066583
6165	0.4426808024
6166	0.4426700653
6167	0.442661899
6168	0.4426503397
6169	0.4426409602
6170	0.4426284676
6171	0.4426191087
6172	0.4426070778
6173	0.4425940183
6174	0.4425797089
6175	0.4425669945
6176	0.4425531156
6177	0.4425318944
6178	0.4425167328
6179	0.4425018567
6180	0.4424929049
6181	0.442483211
6182	0.4424809738
6183	0.4424640276
6184	0.4424430356
6185	0.4424316467
6186	0.4424062418
6187	0.4423951804
6188	0.4423895133
6189	0.4423737464
6190	0.4423588459
6191	0.4423470417
6192	0.442327789
6193	0.4423169838
6194	0.4422988215
6195	0.4422861639
6196	0.4422705693
6197	0.4422659272
6198	0.4422572322
6199	0.4422465952
6200	0.4422298919
6201	0.4422246148
6202	0.4422113297
6203	0.4421989993
6204	0.4421877951
6205	0.4421731052
6206	0.4421584394
6207	0.4421323827
6208	0.4421124612
6209	0.4420945126
6210	0.4420753073
6211	0.4420660666
6212	0.4420544872
6213	0.4420448248
6214	0.4420349318
6215	0.4420235191
6216	0.4420187702
6217	0.4420067075
6218	0.4419919658
6219	0.4419800984
6220	0.4419614489
6221	0.4419494193
6222	0.4419396164
6223	0.4419201201
6224	0.4419129225
6225	0.4419025629
6226	0.4418922954
6227	0.4418790484
6228	0.4418733696
6229	0.4418580113
6230	0.4418496495
6231	0.4418342254
6232	0.4418166625
6233	0.4417955366
6234	0.4417816846
6235	0.4417715589
6236	0.4417501654
6237	0.4417382044
6238	0.4417186847
6239	0.4417048311
6240	0.4416974691
6241	0.4416845299
6242	0.4416724607
6243	0.4416575334
6244	0.4416461051
6245	0.4416311845
6246	0.4416179951
6247	0.4416062324
6248	0.4415951006
6249	0.4415895314
6250	0.441577842
6251	0.4415642195
6252	0.4415420203
6253	0.4415347867
6254	0.4415237008
6255	0.4415161831
6256	0.4414937493
6257	0.4414771664
6258	0.4414573892
6259	0.4414470788
6260	0.4414372171
6261	0.4414324835
6262	0.4414208563
6263	0.4414054453
6264	0.4413851073
6265	0.4413763769
6266	0.4413648589
6267	0.4413510837
6268	0.4413392999
6269	0.4413268383
6270	0.4413146195
6271	0.4413006808
6272	0.4412833615
6273	0.4412739484
6274	0.4412635636
6275	0.4412509802
6276	0.4412363188
6277	0.4412300195
6278	0.4412209022
6279	0.4412067337
6280	0.4411979324
6281	0.4411909778
6282	0.4411719239
6283	0.4411620875
6284	0.441151355
6285	0.4411338677
6286	0.4411156018
6287	0.4411025487
6288	0.441096133
6289	0.4410801354
6290	0.4410632983
6291	0.4410491407
6292	0.441030246
6293	0.4410155631
6294	0.4410029933
6295	0.4409870903
6296	0.4409764291
6297	0.4409682294
6298	0.4409636606
6299	0.4409462007
6300	0.4409419484
6301	0.4409313159
6302	0.4409219828
6303	0.4409136767
6304	0.4409029272
6305	0.4408916525
6306	0.4408778955
6307	0.4408634768
6308	0.440852923
6309	0.4408355435
6310	0.4408201462
6311	0.4408046128
6312	0.4407926288
6313	0.4407770755
6314	0.4407642014
6315	0.4407565097
6316	0.4407387853
6317	0.4407250909
6318	0.4407079077
6319	0.4406969721
6320	0.4406815758
6321	0.4406741797
6322	0.4406666147
6323	0.4406582895
6324	0.4406433355
6325	0.4406343636
6326	0.4406179778
6327	0.440602708
6328	0.4405952692
6329	0.4405814774
6330	0.4405714331
6331	0.440552594
6332	0.4405464157
6333	0.4405384529
6334	0.4405299568
6335	0.4405177506
6336	0.440501403
6337	0.440486211
6338	0.4404643827
6339	0.4404531461
6340	0.440435998
6341	0.4404236835
6342	0.440406673
6343	0.4403986637
6344	0.4403882264
6345	0.4403778954
6346	0.4403574368
6347	0.4403418935
6348	0.440323546
6349	0.4403110264
6350	0.4402931841
6351	0.4402893001
6352	0.4402810778
6353	0.4402704259
6354	0.4402585372
6355	0.4402480101
6356	0.4402413305
6357	0.4402232419
6358	0.4402105136
6359	0.4401990897
6360	0.4401822351
6361	0.4401630856
6362	0.4401502417
6363	0.4401408714
6364	0.4401309794
6365	0.4401266836
6366	0.4401094934
6367	0.440096744
6368	0.4400898791
6369	0.4400761334
6370	0.4400653768
6371	0.4400482781
6372	0.4400398382
6373	0.4400234267
6374	0.4400019018
6375	0.439990758
6376	0.4399726151
6377	0.4399633069
6378	0.4399565709
6379	0.4399445701
6380	0.4399289566
6381	0.4399156092
6382	0.4399064504
6383	0.4399011551
6384	0.4398896075
6385	0.4398770607
6386	0.4398686502
6387	0.4398606461
6388	0.439847068
6389	0.4398293076
6390	0.4398148523
6391	0.4398042795
6392	0.4397955136
6393	0.4397806798
6394	0.4397641067
6395	0.4397504456
6396	0.4397386455
6397	0.4397272112
6398	0.4397174875
6399	0.4397019508
6400	0.4396888096
6401	0.439676801
6402	0.4396718912
6403	0.4396593744
6404	0.4396405944
6405	0.439627409
6406	0.4396116487
6407	0.4395960795
6408	0.4395824346
6409	0.4395622061
6410	0.4395546887
6411	0.4395427344
6412	0.4395288749
6413	0.4395153285
6414	0.4394989314
6415	0.4394808596
6416	0.4394660731
6417	0.4394562102
6418	0.4394369806
6419	0.4394225899
6420	0.4394015636
6421	0.4393848723
6422	0.4393787144
6423	0.4393643893
6424	0.439354072
6425	0.4393411033
6426	0.4393279798
6427	0.4393162476
6428	0.4393052814
6429	0.4392867495
6430	0.4392778275
6431	0.439271268
6432	0.4392581288
6433	0.439247925
6434	0.4392365734
6435	0.4392260719
6436	0.4392137956
6437	0.4392050836
6438	0.4391942881
6439	0.439182064
6440	0.4391733878
6441	0.439156591
6442	0.4391391667
6443	0.4391252287
6444	0.4391147108
6445	0.4391081985
6446	0.4390890635
6447	0.4390713021
6448	0.4390568307
6449	0.4390499327
6450	0.4390326305
6451	0.4390180487
6452	0.4390045951
6453	0.4389853954
6454	0.4389783334
6455	0.4389684028
6456	0.438957145
6457	0.4389410247
6458	0.4389321205
6459	0.4389224317
6460	0.4389131282
6461	0.4388978252
6462	0.4388894253
6463	0.4388731414
6464	0.4388585167
6465	0.438852138
6466	0.4388425991
6467	0.438835672
6468	0.4388277705
6469	0.4388185873
6470	0.438804984
6471	0.438787385
6472	0.4387690963
6473	0.4387588747
6474	0.438747084
6475	0.4387315418
6476	0.4387217006
6477	0.4387108075
6478	0.4386974747
6479	0.438685689
6480	0.4386702978
6481	0.4386508954
6482	0.4386469614
6483	0.4386422745
6484	0.4386325726
6485	0.4386273045
6486	0.4386131845
6487	0.4386035689
6488	0.4385923489
6489	0.4385776121
6490	0.4385685141
6491	0.4385536039
6492	0.4385448516
6493	0.4385251611
6494	0.4385142175
6495	0.4385037868
6496	0.4384936284
6497	0.4384851435
6498	0.4384766302
6499	0.4384688857
6500	0.4384489405
6501	0.4384307417
6502	0.4384185306
6503	0.4384084587
6504	0.4383955388
6505	0.4383795465
6506	0.4383613186
6507	0.4383511926
6508	0.4383360054
6509	0.4383208521
6510	0.4383078722
6511	0.4382970303
6512	0.4382839951
6513	0.4382715215
6514	0.4382606803
6515	0.4382472034
6516	0.4382335565
6517	0.4382201663
6518	0.4382014823
6519	0.4381861339
6520	0.4381790362
6521	0.4381692351
6522	0.4381589586
6523	0.438144964
6524	0.438123749
6525	0.4381184338
6526	0.4381097973
6527	0.4381017673
6528	0.4380866379
6529	0.4380786118
6530	0.4380597986
6531	0.4380477692
6532	0.4380364706
6533	0.4380201931
6534	0.4380113339
6535	0.4380003629
6536	0.4379900924
6537	0.4379678865
6538	0.4379516159
6539	0.4379407226
6540	0.4379277253
6541	0.4379164338
6542	0.437908128
6543	0.4379060192
6544	0.4379000468
6545	0.4378915447
6546	0.4378855604
6547	0.4378770665
6548	0.4378690104
6549	0.4378572389
6550	0.4378430172
6551	0.4378339891
6552	0.4378204244
6553	0.4378095375
6554	0.4377956653
6555	0.4377820282
6556	0.4377629392
6557	0.4377490574
6558	0.4377323433
6559	0.4377139705
6560	0.4377026566
6561	0.4376787488
6562	0.437664395
6563	0.4376528101
6564	0.4376423876
6565	0.4376286166
6566	0.4376175971
6567	0.4376021237
6568	0.4375939878
6569	0.4375868932
6570	0.4375736477
6571	0.4375653581
6572	0.4375557911
6573	0.4375406659
6574	0.4375266764
6575	0.4375014842
6576	0.43748672
6577	0.43747487
6578	0.4374637043
6579	0.4374533574
6580	0.4374432443
6581	0.4374282629
6582	0.4374207016
6583	0.4374084279
6584	0.4373964556
6585	0.4373868341
6586	0.4373763957
6587	0.4373533609
6588	0.4373414601
6589	0.4373303161
6590	0.4373142709
6591	0.43729897
6592	0.4372826278
6593	0.4372724774
6594	0.4372620999
6595	0.4372531778
6596	0.4372348688
6597	0.4372260402
6598	0.4372174954
6599	0.4372079695
6600	0.4371981392
6601	0.4371813045
6602	0.4371634385
6603	0.4371498983
6604	0.4371310025
6605	0.4371247234
6606	0.437112689
6607	0.437093783
6608	0.4370817556
6609	0.4370640134
6610	0.4370546722
6611	0.4370399041
6612	0.4370245654
6613	0.437007615
6614	0.4370011488
6615	0.4369896266
6616	0.4369777849
6617	0.4369618425
6618	0.4369414715
6619	0.4369307596
6620	0.4369133455
6621	0.436896011
6622	0.4368854892
6623	0.4368742215
6624	0.4368560784
6625	0.4368514798
6626	0.4368441478
6627	0.4368405968
6628	0.4368268646
6629	0.4368134514
6630	0.4368046724
6631	0.4367969526
6632	0.4367853871
6633	0.4367757646
6634	0.4367553252
6635	0.4367436639
6636	0.436730363
6637	0.4367195607
6638	0.4367051798
6639	0.4366946464
6640	0.4366814407
6641	0.4366672332
6642	0.4366561423
6643	0.436645014
6644	0.4366298782
6645	0.4366150081
6646	0.4366004589
6647	0.4365886039
6648	0.436579999
6649	0.436566762
6650	0.436555781
6651	0.4365443557
6652	0.4365355016
6653	0.4365202323
6654	0.4365127984
6655	0.4365016714
6656	0.4364886085
6657	0.436483045
6658	0.4364694225
6659	0.4364644417
6660	0.4364545005
6661	0.4364456355
6662	0.4364292917
6663	0.436416905
6664	0.4364079349
6665	0.4363916613
6666	0.4363812772
6667	0.4363701253
6668	0.4363590106
6669	0.436348736
6670	0.4363391885
6671	0.4363286145
6672	0.4363205021
6673	0.4363044713
6674	0.4362922685
6675	0.4362871183
6676	0.4362760541
6677	0.4362662394
6678	0.4362579313
6679	0.4362491626
6680	0.4362405769
6681	0.4362279733
6682	0.4362130376
6683	0.4361999055
6684	0.4361887351
6685	0.4361790117
6686	0.4361647219
6687	0.436156669
6688	0.4361388882
6689	0.4361325971
6690	0.4361210149
6691	0.4361133853
6692	0.4360954497
6693	0.4360890913
6694	0.4360797983
6695	0.4360688014
6696	0.4360553212
6697	0.4360469696
6698	0.436033965
6699	0.4360207552
6700	0.4360107724
6701	0.4359945426
6702	0.4359834717
6703	0.4359736214
6704	0.4359668077
6705	0.4359587881
6706	0.4359418655
6707	0.4359305791
6708	0.4359242777
6709	0.4359166726
6710	0.4359111195
6711	0.4359018611
6712	0.4358848699
6713	0.4358653603
6714	0.4358537316
6715	0.435847025
6716	0.4358331762
6717	0.4358168279
6718	0.4358033522
6719	0.4357893921
6720	0.4357739115
6721	0.4357689317
6722	0.4357555913
6723	0.4357496027
6724	0.4357315711
6725	0.4357201045
6726	0.4357011516
6727	0.4356967885
6728	0.4356865172
6729	0.4356844092
6730	0.4356706442
6731	0.435660911
6732	0.4356452554
6733	0.4356331623
6734	0.4356150038
6735	0.4355996494
6736	0.4355803832
6737	0.435570271
6738	0.4355628435
6739	0.435544673
6740	0.4355280007
6741	0.4355161357
6742	0.4355017563
6743	0.4354814743
6744	0.4354638038
6745	0.4354506701
6746	0.4354372513
6747	0.4354265513
6748	0.435408193
6749	0.4354013287
6750	0.4353891331
6751	0.4353813869
6752	0.4353666772
6753	0.4353562698
6754	0.4353424172
6755	0.4353236236
6756	0.4353136589
6757	0.4352943513
6758	0.4352840331
6759	0.435275393
6760	0.4352664043
6761	0.4352511765
6762	0.4352353772
6763	0.4352120957
6764	0.4352012565
6765	0.4351897758
6766	0.4351796896
6767	0.4351636094
6768	0.435149326
6769	0.4351360093
6770	0.4351206681
6771	0.4351108722
6772	0.4351017732
6773	0.4350918251
6774	0.4350848406
6775	0.4350743878
6776	0.4350572034
6777	0.435046214
6778	0.4350389527
6779	0.4350320223
6780	0.4350154635
6781	0.4350028274
6782	0.4349920679
6783	0.4349845566
6784	0.4349752732
6785	0.4349626056
6786	0.4349556582
6787	0.4349384565
6788	0.4349242991
6789	0.4349150794
6790	0.4349062681
6791	0.4348901749
6792	0.4348800085
6793	0.434857759
6794	0.4348468968
6795	0.4348355965
6796	0.4348253724
6797	0.4348147073
6798	0.4348029745
6799	0.4347957934
6800	0.4347839419
6801	0.4347721655
6802	0.4347625609
6803	0.4347425795
6804	0.4347312301
6805	0.4347234433
6806	0.4347039433
6807	0.4346877881
6808	0.4346802961
6809	0.4346655361
6810	0.4346496109
6811	0.4346320633
6812	0.4346138546
6813	0.4346051999
6814	0.4345908735
6815	0.4345779805
6816	0.4345599364
6817	0.4345525
6818	0.4345410928
6819	0.4345272688
6820	0.4345119853
6821	0.4344965837
6822	0.4344878001
6823	0.4344793241
6824	0.4344675672
6825	0.4344520327
6826	0.4344354282
6827	0.4344280554
6828	0.4344137269
6829	0.4344024953
6830	0.434393397
6831	0.4343753091
6832	0.4343601243
6833	0.4343483573
6834	0.434329728
6835	0.4343135352
6836	0.4343035772
6837	0.4342814925
6838	0.4342728479
6839	0.4342658737
6840	0.4342531773
6841	0.4342462387
6842	0.434228204
6843	0.4342121591
6844	0.4342041327
6845	0.4341895531
6846	0.434176554
6847	0.4341580613
6848	0.4341450327
6849	0.4341268508
6850	0.4341195901
6851	0.4341037993
6852	0.4340952381
6853	0.4340795807
6854	0.4340649069
6855	0.4340569563
6856	0.4340410384
6857	0.4340318379
6858	0.4340223801
6859	0.4340063744
6860	0.4339968566
6861	0.4339865492
6862	0.4339718144
6863	0.4339609878
6864	0.4339499949
6865	0.43393187
6866	0.4339154756
6867	0.4338998029
6868	0.4338824204
6869	0.4338751428
6870	0.4338638088
6871	0.4338486898
6872	0.4338363181
6873	0.433829903
6874	0.4338212584
6875	0.4338045426
6876	0.4337967733
6877	0.4337841075
6878	0.4337738954
6879	0.4337637684
6880	0.4337558938
6881	0.4337407485
6882	0.4337284732
6883	0.4337173444
6884	0.4337010579
6885	0.4336962199
6886	0.4336893087
6887	0.4336688029
6888	0.4336523936
6889	0.4336390397
6890	0.4336255671
6891	0.433613336
6892	0.4336031666
6893	0.4335862019
6894	0.4335767608
6895	0.4335629974
6896	0.433550148
6897	0.4335393246
6898	0.4335174346
6899	0.4335026962
6900	0.4334928552
6901	0.433481373
6902	0.4334715184
6903	0.4334529987
6904	0.4334434029
6905	0.4334307374
6906	0.4334204699
6907	0.4334022443
6908	0.4333882752
6909	0.4333746655
6910	0.4333536664
6911	0.4333295015
6912	0.4333053377
6913	0.4332882603
6914	0.4332764632
6915	0.433255016
6916	0.4332362827
6917	0.4332214725
6918	0.4332085777
6919	0.4331923723
6920	0.4331793137
6921	0.4331698669
6922	0.4331590502
6923	0.4331536968
6924	0.4331322986
6925	0.4331281716
6926	0.4331141092
6927	0.4331042301
6928	0.4330924628
6929	0.4330779451
6930	0.4330688754
6931	0.4330579387
6932	0.4330378229
6933	0.4330274127
6934	0.433014764
6935	0.4330035882
6936	0.4329925536
6937	0.4329765916
6938	0.4329661244
6939	0.432950762
6940	0.4329335346
6941	0.4329247453
6942	0.432912961
6943	0.4328995694
6944	0.4328845171
6945	0.4328658381
6946	0.4328570891
6947	0.4328488489
6948	0.4328443745
6949	0.4328344626
6950	0.4328230178
6951	0.4328078943
6952	0.4327988756
6953	0.4327839826
6954	0.4327685932
6955	0.4327634794
6956	0.4327518517
6957	0.432743329
6958	0.4327308407
6959	0.4327233649
6960	0.4327043917
6961	0.4326911427
6962	0.4326798477
6963	0.432669608
6964	0.4326557179
6965	0.4326466788
6966	0.4326332954
6967	0.4326228335
6968	0.4326031993
6969	0.4325889176
6970	0.4325805272
6971	0.4325659211
6972	0.4325471977
6973	0.4325398956
6974	0.4325282071
6975	0.4325199173
6976	0.4325066052
6977	0.4324955891
6978	0.4324834193
6979	0.4324750458
6980	0.4324673786
6981	0.4324573103
6982	0.4324399701
6983	0.4324298508
6984	0.4324231619
6985	0.4324094888
6986	0.4323994907
6987	0.4323917889
6988	0.4323820272
6989	0.4323692198
6990	0.432357557
6991	0.4323521496
6992	0.4323385783
6993	0.4323255032
6994	0.4323171093
6995	0.4322995684
6996	0.4322877348
6997	0.4322764597
6998	0.4322655775
6999	0.4322482067
7000	0.4322374538
7001	0.4322263637
7002	0.4322082043
7003	0.4322025086
7004	0.4321871708
7005	0.4321822303
7006	0.4321690588
7007	0.432147018
